id,predict_0,predict_1,predict_2
11066,0.9704704880714417,0.029068348929286003,0.00046122976345941424
18000,0.08870004862546921,0.11172322928905487,0.7995766997337341
16964,0.9959343671798706,0.003822856117039919,0.00024275346368085593
4795,0.8512312173843384,0.14603815972805023,0.002730612177401781
3392,0.2730768620967865,0.7011909484863281,0.02573220245540142
3795,0.4635947644710541,0.5272021293640137,0.009203094989061356
2881,0.928061306476593,0.07141856849193573,0.0005200689192861319
1903,0.06997454911470413,0.03147079795598984,0.8985546827316284
5245,0.9671430587768555,0.029362957924604416,0.0034939602483063936
6726,0.971889078617096,0.026402141898870468,0.0017087882151827216
1311,0.8700442910194397,0.1290568709373474,0.0008988030604086816
15795,0.2139391452074051,0.785478949546814,0.0005819088546559215
4315,0.9089645147323608,0.08678897470235825,0.0042464714497327805
3393,0.2866266071796417,0.06985204666852951,0.6435213088989258
6764,0.9372105598449707,0.05746623873710632,0.005323218647390604
13039,0.6105916500091553,0.3882441818714142,0.001164200366474688
12331,0.3365703523159027,0.08637844026088715,0.5770512223243713
14276,0.3356761336326599,0.6025096774101257,0.06181420013308525
14638,0.9798363447189331,0.0199105404317379,0.0002531187783461064
6573,0.9945054650306702,0.005382013972848654,0.00011254003766225651
2222,0.9084658026695251,0.015142388641834259,0.07639184594154358
8824,0.9954943656921387,0.004366736393421888,0.000138838731800206
6360,0.47981342673301697,0.5051858425140381,0.01500071119517088
7553,0.24088333547115326,0.06927260011434555,0.6898440718650818
13760,0.7522132992744446,0.1109110489487648,0.13687565922737122
4284,0.8348137140274048,0.14985975623130798,0.01532649900764227
1356,0.8789000511169434,0.11422232538461685,0.006877639330923557
3410,0.9929953217506409,0.005663619842380285,0.0013410013634711504
4830,0.2825626730918884,0.6834132671356201,0.03402404114603996
8998,0.22348177433013916,0.7618920207023621,0.0146261565387249
18052,0.991645872592926,0.008106999099254608,0.0002471045299898833
7539,0.9600920081138611,0.03962396830320358,0.00028405513148754835
9529,0.9640612006187439,0.03441612049937248,0.0015226802788674831
3656,0.9471524357795715,0.04481301084160805,0.008034606464207172
14238,0.4425898790359497,0.4087739586830139,0.14863617718219757
2682,0.4636034369468689,0.5356041193008423,0.0007924718665890396
7312,0.5742506384849548,0.3997659683227539,0.025983409956097603
12971,0.692133367061615,0.2917647957801819,0.016101814806461334
10735,0.9723441004753113,0.027358055114746094,0.00029785835067741573
4050,0.8681713342666626,0.12863628566265106,0.003192411968484521
5943,0.9742823243141174,0.02542746067047119,0.0002902354463003576
6482,0.6396295428276062,0.3566451668739319,0.003725267481058836
9746,0.020641781389713287,0.04895348474383354,0.9304047226905823
13320,0.0078375693410635,0.03986768797039986,0.9522947072982788
803,0.8097485303878784,0.1767294853925705,0.013521973975002766
15437,0.8085100650787354,0.18433092534542084,0.007158962078392506
12302,0.9978251457214355,0.0020751378033310175,9.976841829484329e-05
12271,0.7862359285354614,0.21311716735363007,0.0006469552754424512
